player_id,player_name,team_abbr,games,avg_minutes,total_minutes,avg_speed,top_speed,total_miles,total_hi_15,total_hi_18,total_hi_20,hi_dist_15_per_36,hi_dist_18_per_36,hi_dist_20_per_36,fatigue_games,avg_q1_speed,avg_q4_speed,avg_q1_hi_15,avg_q4_hi_15,avg_q1_hi_18,avg_q4_hi_18,avg_q1_hi_20,avg_q4_hi_20,fatigue_pct_15,fatigue_pct_18,fatigue_pct_20,speed_fatigue_pct
2594,Kyle Korver,ATL,41,28.538699186991867,1170.0866666666666,6.403390243902439,34.205,84.377,13.178,3.45,1.036,0.4054468899739621,0.1061459834884026,0.03187456199825654,36.0,6.657305555555556,6.182444444444445,0.09386111111111112,0.0765,0.02263888888888889,0.020777777777777777,0.0059722222222222225,0.00725,18.496596626220782,8.220858895705526,-21.3953488372093,7.132932492708512
2730,Dwight Howard,HOU,35,30.554647619047618,1069.4126666666666,5.810057142857143,34.781,69.843,7.332,1.344,0.225,0.24681959380819005,0.045243526197245976,0.007574251037485375,34.0,6.055088235294117,5.587882352941176,0.06641176470588235,0.041382352941176474,0.011588235294117647,0.006588235294117647,0.0018529411764705882,0.0012941176470588234,37.68821966341895,43.14720812182741,30.15873015873016,7.715921951882951
2733,Shaun Livingston,GSW,39,19.625982905982905,765.4133333333333,6.487179487179487,34.885,55.784,7.385,2.012,0.63,0.34734174128139916,0.09463122321708532,0.02963104901926628,33.0,6.56290909090909,6.292787878787879,0.037575757575757575,0.06927272727272728,0.010878787878787878,0.017606060606060604,0.004151515151515152,0.004575757575757576,-84.35483870967744,-61.8384401114206,-10.21897810218978,4.115876182033092
2734,Devin Harris,DAL,37,18.22544144144144,674.3413333333333,6.205162162162162,34.953,47.304,5.662,1.535,0.5630000000000001,0.3022682874745925,0.08194663039093951,0.030055995381171954,32.0,6.3313749999999995,6.1170625,0.0401875,0.04115625,0.0104375,0.01175,0.0035312499999999997,0.0049375,-2.4105754276827307,-12.574850299401191,-39.82300884955753,3.3849282343882527
2736,Luol Deng,MIA,35,29.772342857142856,1042.032,6.316371428571429,34.894,74.102,10.507,3.041,1.099,0.3629946105301949,0.10506011331705745,0.037968123819613994,28.0,6.442714285714286,6.049642857142857,0.10153571428571428,0.04339285714285714,0.0325,0.01075,0.01225,0.0033928571428571428,57.26345409778403,66.92307692307693,72.30320699708456,6.1010221956140995
2738,Andre Iguodala,GSW,42,27.08904761904762,1137.74,6.127785714285714,34.962,78.519,11.623,4.524,1.927,0.3677711955279765,0.14314694042575632,0.06097350888603723,41.0,6.298,5.91590243902439,0.06168292682926829,0.058682926829268296,0.020829268292682928,0.02202439024390244,0.008,0.009829268292682927,4.863582443653612,-5.737704918032792,-22.865853658536583,6.066966671572084
2743,Kris Humphries,WAS,27,15.888567901234568,428.99133333333333,6.490185185185186,27.47,31.505,5.046,1.278,0.437,0.4234491139681144,0.10724692184923705,0.036672069521217994,17.0,6.753823529411765,6.380058823529412,0.04305882352941176,0.048588235294117654,0.009058823529411765,0.01223529411764706,0.0021176470588235297,0.003823529411764706,-12.841530054644837,-35.064935064935064,-80.55555555555554,5.534120106257894
2746,Josh Smith,LAC,29,13.431563218390805,389.51533333333333,5.828,34.881,25.626,3.455,1.091,0.376,0.31931990696130064,0.10083300101151346,0.03475087844209813,27.0,5.8982222222222225,5.764333333333333,0.03185185185185185,0.03188888888888889,0.011666666666666667,0.011148148148148148,0.004370370370370371,0.0045925925925925926,-0.11627906976744114,4.444444444444447,-5.084745762711853,2.2699871901137905
2747,J.R. Smith,CLE,34,26.372176470588236,896.654,6.091,34.819,61.414,6.17,1.916,0.761,0.24772097152301778,0.07692599375009758,0.030553591463373834,21.0,6.326142857142857,5.681571428571429,0.07695238095238095,0.03285714285714286,0.024761904761904763,0.011142857142857142,0.009857142857142856,0.004285714285714286,57.3019801980198,55.00000000000001,56.52173913043478,10.189011584580983
2749,Jameer Nelson,DEN,36,26.783962962962963,964.2226666666667,5.921694444444444,34.494,64.253,4.278,0.818,0.307,0.15972244308714306,0.030540663498196126,0.011462082755435468,33.0,6.013999999999999,5.857848484848485,0.024484848484848484,0.03787878787878788,0.0032727272727272726,0.0075151515151515155,0.0009090909090909091,0.003060606060606061,-54.70297029702971,-129.62962962962965,-236.66666666666666,2.596466829922094
2754,Tony Allen,MEM,36,22.818092592592592,821.4513333333333,6.344555555555555,34.957,58.513,8.307,2.687,1.18,0.36405321638043886,0.11775743257665092,0.051713349624282874,22.0,6.626818181818181,6.163181818181818,0.07013636363636364,0.06054545454545455,0.01959090909090909,0.020636363636363637,0.009363636363636364,0.011818181818181818,13.6746597537265,-5.336426914153143,-26.213592233009702,6.996364634062684
2755,Kevin Martin,MIN,34,21.792392156862746,740.9413333333333,6.079529411764706,34.172,50.866,5.396,1.603,0.633,0.26217460311747576,0.07788470882085131,0.030755471418339914,23.0,6.238391304347826,5.756391304347826,0.047,0.0401304347826087,0.012652173913043477,0.01165217391304348,0.00582608695652174,0.004608695652173913,14.616096207215534,7.903780068728502,20.895522388059707,7.726350856895942
2756,Sasha Vujacic,NYK,28,12.046023809523808,337.28866666666664,6.862071428571428,32.551,25.962,4.627,1.568,0.5700000000000001,0.49385590582152183,0.16735812844783798,0.06083809516279825,,,,,,,,,,,,,
2757,Beno Udrih,MIA,24,14.870027777777779,356.8806666666667,6.61925,34.476,26.526,3.144,0.918,0.31,0.31714802893964555,0.0926023824957362,0.03127095705193706,22.0,6.582227272727272,6.403090909090909,0.029181818181818184,0.05427272727272727,0.007954545454545454,0.015818181818181818,0.0027727272727272726,0.005227272727272727,-85.98130841121494,-98.85714285714288,-88.52459016393442,2.721515927877408
2760,Anderson Varejao,CLE,25,8.26872,206.718,6.413880000000001,34.612,14.991,1.34,0.292,0.07,0.23336139088032976,0.05085188517690767,0.012190520419121704,,,,,,,,,,,,,
2772,Trevor Ariza,HOU,42,32.08919047619048,1347.746,6.061071428571428,34.654,91.94200000000001,11.703,3.3289999999999997,1.274,0.3126019294436785,0.08892179980500776,0.034030151081880414,40.0,6.3966,5.798875,0.08285000000000001,0.055575,0.024524999999999998,0.01395,0.009575,0.00515,32.920941460470736,43.11926605504586,46.21409921671018,9.34441734671545
101106,Andrew Bogut,GSW,36,20.40698148148148,734.6513333333334,5.661777777777777,32.22,46.911,3.382,0.7,0.147,0.16572759685546976,0.03430198633909782,0.007203417131210542,,,,,,,,,,,,,
101107,Marvin Williams,CHA,42,28.60505426356589,1230.0173333333332,6.258023255813954,34.82,86.642,9.417,2.184,0.655,0.2756156281808495,0.06392105043506163,0.019170461554471323,38.0,6.383051282051282,6.0988974358974355,0.05756410256410257,0.0461025641025641,0.011820512820512821,0.010384615384615384,0.0035641025641025646,0.0028461538461538463,19.910913140311813,12.147505422993495,20.143884892086337,4.451692985028465
101108,Chris Paul,LAC,35,31.589485714285715,1105.632,5.895742857142857,34.944,73.458,5.962,1.575,0.675,0.19412607449856734,0.05128288616827298,0.02197837978640271,30.0,5.992533333333333,5.7194666666666665,0.0512,0.03136666666666667,0.013500000000000002,0.009466666666666667,0.0053,0.004933333333333333,38.73697916666667,29.876543209876548,6.918238993710698,4.5567817728729105
101109,Raymond Felton,DAL,42,24.63869841269841,1034.8253333333332,6.225619047619047,34.885,72.706,7.508,2.052,0.859,0.26119190484964294,0.07138596014271009,0.02988330397786938,37.0,6.354297297297298,5.9421351351351355,0.05086486486486486,0.04005405405405405,0.012918918918918918,0.01018918918918919,0.004702702702702702,0.00427027027027027,21.253985122210416,21.1297071129707,9.195402298850563,6.486353138331584
101111,Charlie Villanueva,DAL,35,11.225638095238095,392.89733333333334,6.282285714285714,31.659,28.142,4.134,1.105,0.319,0.37878597631951355,0.10124782385898945,0.029229009783726365,,,,,,,,,,,,,
101112,Channing Frye,ORL,36,16.774851851851853,603.8946666666667,6.020333333333333,34.459,41.066,4.67,0.848,0.214,0.2783929206197107,0.05055186224529222,0.012757191651524218,,,,,,,,,,,,,
101114,Deron Williams,DAL,35,30.658666666666665,1073.0533333333333,6.379371428571428,34.291,77.324,6.739,1.54,0.413,0.226087550789647,0.05166565190919371,0.013855788466556492,31.0,6.559516129032258,6.155967741935484,0.05554838709677419,0.03535483870967742,0.011000000000000001,0.008612903225806452,0.0024516129032258064,0.002225806451612903,36.353077816492444,21.700879765395904,9.210526315789473,6.1521060267033825
101123,Gerald Green,MIA,36,25.401907407407407,914.4686666666666,6.275361111111112,34.452,64.621,9.493,3.1029999999999998,1.338,0.37371209365292635,0.12215618103918996,0.052673209871233063,32.0,6.274,6.2085625,0.05734375,0.07459375,0.01871875,0.02378125,0.0091875,0.011,-30.081743869209816,-27.04507512520869,-19.727891156462583,1.0429948995855884
101127,Jarrett Jack,BKN,31,30.787247311827958,954.4046666666667,6.198774193548387,34.947,66.748,6.362,1.671,0.55,0.239973679927522,0.06302986783383988,0.02074591700096465,29.0,6.326793103448276,6.005344827586207,0.06989655172413793,0.04220689655172414,0.01689655172413793,0.011689655172413792,0.0047931034482758626,0.004206896551724138,39.61519486926492,30.816326530612248,12.230215827338146,5.080745815551819
101133,Ian Mahinmi,IND,38,22.477333333333334,854.1386666666667,6.17142105263158,33.57,59.611,9.91,3.305,1.222,0.4176839357856023,0.13929822480034468,0.05150451761150414,28.0,6.297428571428571,5.9851785714285715,0.097,0.041,0.03257142857142857,0.012178571428571427,0.013142857142857142,0.004035714285714286,57.73195876288659,62.60964912280702,69.29347826086956,4.95837303207658
101135,David Lee,BOS,29,15.089172413793102,437.58599999999996,6.165586206896552,34.122,30.309,3.99,1.03,0.288,0.32825547435247016,0.08473762871755496,0.023693628223937696,,,,,,,,,,,,,
101138,Brandon Bass,LAL,37,17.200666666666667,636.4246666666667,6.398027027027027,34.426,45.879,8.100999999999999,2.54,0.899,0.4582411953444083,0.14367764920069093,0.05085283725646503,27.0,6.320592592592593,6.313555555555556,0.04703703703703704,0.0898148148148148,0.012703703703703705,0.03122222222222222,0.0032222222222222227,0.011851851851851851,-90.94488188976376,-145.77259475218656,-267.81609195402297,0.11133508344271383
101139,CJ Miles,IND,37,25.355801801801803,938.1646666666667,6.040297297297298,34.56,63.767,7.12,1.985,0.696,0.27321429713476025,0.07616999716467684,0.026707465000813644,33.0,6.108545454545454,5.853515151515151,0.05366666666666666,0.045000000000000005,0.01396969696969697,0.013303030303030303,0.004484848484848485,0.005121212121212122,16.149068322981346,4.7722342733188805,-14.189189189189207,4.174975940312127
101141,Ersan Ilyasova,DET,42,26.508380952380953,1113.352,6.142761904761905,34.537,76.983,9.844,2.529,0.847,0.31830364520834376,0.08177467683176569,0.027387564759393253,23.0,6.197869565217391,5.838826086956522,0.08369565217391305,0.043130434782608695,0.015956521739130435,0.010782608695652174,0.005260869565217391,0.0028695652173913043,48.46753246753247,32.42506811989101,45.454545454545446,5.793014429923316
101145,Monta Ellis,IND,42,31.331857142857146,1315.938,6.115428571428572,34.766,91.023,10.437,2.938,1.219,0.28552409004071616,0.08037460731432636,0.033348075669218456,37.0,6.2889729729729735,5.805513513513514,0.09094594594594595,0.039675675675675676,0.022297297297297295,0.013648648648648648,0.007864864864864865,0.007,56.37444279346211,38.78787878787878,10.996563573883158,7.687415123854711
101150,Lou Williams,LAL,42,28.169126984126983,1183.1033333333332,5.882809523809524,34.699,78.191,7.776,2.233,0.841,0.23661162310420902,0.06794672767382957,0.02559032600702672,36.0,6.1415,5.559,0.050361111111111106,0.04016666666666666,0.014194444444444445,0.012666666666666666,0.005222222222222222,0.004972222222222222,20.2426916712631,10.763209393346388,4.787234042553196,9.484653586257423
101161,Amir Johnson,BOS,39,22.849965811965813,891.1486666666667,6.039076923076923,34.984,60.451,7.6610000000000005,2.746,1.143,0.30948371502547645,0.11093098570160011,0.046174113859041854,28.0,6.170178571428571,5.718214285714287,0.07360714285714286,0.030857142857142857,0.02692857142857143,0.009178571428571428,0.01125,0.003107142857142857,58.078602620087324,65.91511936339522,72.38095238095238,7.324979017740843
101162,Marcin Gortat,WAS,34,29.86080392156863,1015.2673333333333,6.345676470588235,34.097,72.679,10.505,2.696,0.715,0.3724930248256453,0.09559649642360206,0.02535292839127428,30.0,6.4972,6.2020333333333335,0.10936666666666667,0.04106666666666667,0.0282,0.009766666666666667,0.006866666666666668,0.003266666666666667,62.450472416946056,65.36643026004728,52.42718446601942,4.542982618153463
101179,Ronnie Price,PHX,33,13.968484848484849,460.96,6.761636363636364,31.167,35.088,4.933,1.518,0.622,0.38525685525859077,0.11855258590767095,0.04857688302672683,,,,,,,,,,,,,
101181,Jose Calderon,NYK,45,26.509318518518516,1192.9193333333333,6.329844444444445,34.952,85.062,10.222,2.421,0.81,0.3084802045849426,0.07306110108590745,0.02444423456405826,34.0,6.550911764705882,5.968382352941177,0.07682352941176471,0.03626470588235294,0.017970588235294117,0.00823529411764706,0.006058823529411764,0.0029999999999999996,52.7947932618683,54.1734860883797,50.48543689320388,8.892340985314112
200745,Andrea Bargnani,BKN,35,12.779695238095238,447.28933333333333,6.131314285714286,34.801,30.866,2.689,0.454,0.138,0.21642367207504765,0.03654010677652347,0.011106904702996122,22.0,6.146636363636364,6.269636363636363,0.014818181818181819,0.023954545454545454,0.0024545454545454545,0.004409090909090909,0.00036363636363636367,0.0015454545454545456,-61.6564417177914,-79.62962962962965,-325.0,-2.0010944640823403
200746,LaMarcus Aldridge,SAS,37,27.415009009009008,1014.3553333333333,6.096324324324324,33.364,69.911,7.863,1.62,0.289,0.27906197236602825,0.05749464520322596,0.010256760780081666,26.0,6.260846153846154,6.0275384615384615,0.06796153846153846,0.040615384615384616,0.013538461538461537,0.009,0.0018076923076923077,0.002,40.2376910016978,33.52272727272727,-10.638297872340429,3.7264562420906575
200751,Randy Foye,DEN,43,19.09195348837209,820.954,5.996813953488372,34.529,55.576,7.494,1.974,0.613,0.3286225537606249,0.08656270631484834,0.026880921464540037,34.0,6.152911764705883,5.929441176470588,0.044176470588235296,0.06055882352941177,0.010911764705882353,0.01738235294117647,0.002882352941176471,0.005735294117647059,-37.083888149134495,-59.29919137466306,-98.97959183673468,3.6319485274786345
200752,Rudy Gay,SAC,37,32.75508108108108,1211.9379999999999,6.305918918918919,34.917,86.31700000000001,11.498,3.11,1.055,0.34154222410717383,0.09238096338261528,0.031338236774488465,35.0,6.564628571428571,5.930971428571429,0.10025714285714285,0.05311428571428571,0.025885714285714286,0.013399999999999999,0.008371428571428571,0.0041142857142857136,47.02194357366771,48.23399558498897,50.85324232081913,9.652597035192933
200755,JJ Redick,LAC,35,27.5508,964.278,6.650314285714286,34.185,72.177,10.09,2.697,0.774,0.3766963469041085,0.1006888055104441,0.028896231169849358,29.0,6.992586206896552,6.216206896551724,0.0983103448275862,0.04610344827586207,0.024517241379310342,0.011448275862068966,0.0068620689655172415,0.0029655172413793106,53.10417397404419,53.30520393811532,56.78391959798995,11.102892225756342
200757,Thabo Sefolosha,ATL,37,22.364576576576574,827.4893333333333,6.3461891891891895,32.983,59.142,7.631,2.15,0.78,0.33198736096497516,0.0935359489024632,0.033933972159963396,35.0,6.560028571428571,6.1768857142857145,0.06051428571428571,0.04094285714285714,0.016685714285714286,0.012342857142857143,0.005971428571428571,0.0044,32.34183191690273,26.027397260273972,26.315789473684205,5.840566896485634
200765,Rajon Rondo,SAC,38,33.958578947368416,1290.426,6.154605263157895,34.709,89.378,10.624,3.276,1.19,0.29638584467454937,0.09139307484505117,0.03319833915311688,33.0,6.369,5.82030303030303,0.09896969696969697,0.05003030303030303,0.03,0.014242424242424244,0.010606060606060605,0.004333333333333333,49.44886711573791,52.52525252525252,59.14285714285714,8.615119637258118
200768,Kyle Lowry,TOR,42,34.73401550387597,1493.5626666666667,5.959767441860465,34.689,100.614,10.218,3.2439999999999998,1.281,0.24628896276643228,0.07819156343847194,0.030876508250518665,40.0,6.092317073170731,5.801390243902439,0.06846341463414635,0.050707317073170735,0.02253658536585366,0.015707317073170732,0.008292682926829267,0.006951219512195123,25.935162094763093,30.303030303030308,16.17647058823527,4.7753067638168725
